Wall time,Step,Value
1640269631.042849,0,0.25965002179145813
1640269708.554438,1,0.426800012588501
1640269785.652215,2,0.5440250039100647
1640269863.449751,3,0.6274500489234924
1640269939.723597,4,0.683525025844574
1640270016.582049,5,0.7221250534057617
1640270094.530508,6,0.7565500140190125
1640270172.456606,7,0.7795250415802002
1640270250.041631,8,0.7946750521659851
1640270327.65689,9,0.809950053691864
1640270405.639074,10,0.8251500129699707
1640270483.553309,11,0.8355500102043152
1640270561.67927,12,0.8478750586509705
1640270639.72275,13,0.8547250628471375
1640270717.553162,14,0.8635000586509705
1640270795.498774,15,0.8705750703811646
1640270873.3354,16,0.8739500641822815
1640270951.212068,17,0.8822500705718994
1640271028.318178,18,0.8889500498771667
1640271106.247889,19,0.8955250382423401
1640271184.580231,20,0.898900032043457
1640271262.558828,21,0.9030500650405884
1640271340.444927,22,0.9100750684738159
1640271418.440454,23,0.9112000465393066
1640271496.566195,24,0.914650022983551
1640271574.627222,25,0.9214750528335571
1640271652.529111,26,0.9199250340461731
1640271730.331971,27,0.928225040435791
1640271808.158322,28,0.9305250644683838
1640271885.869492,29,0.9317000508308411
1640271963.774303,30,0.9362000226974487
1640272041.671843,31,0.9373500347137451
1640272119.359368,32,0.9413250684738159
1640272195.765045,33,0.9429250359535217
1640272271.905518,34,0.9469250440597534
1640272348.090944,35,0.9483000636100769
1640272424.435899,36,0.9509000182151794
1640272502.319669,37,0.9535000324249268
1640272580.41659,38,0.9558000564575195
1640272658.347545,39,0.9575250744819641
1640272736.352519,40,0.9581750631332397
1640272814.333249,41,0.9612000584602356
1640272892.364269,42,0.9622250199317932
1640272969.664014,43,0.9637750387191772
1640273047.086584,44,0.9658500552177429
1640273125.007326,45,0.9655000567436218
1640273203.08177,46,0.9693750739097595
1640273280.947224,47,0.9699750542640686
1640273358.990867,48,0.9708000421524048
1640273436.933882,49,0.9728000164031982
1640273514.827058,50,0.9754250645637512
1640273592.677096,51,0.9766000509262085
1640273670.619781,52,0.9764500260353088
1640273748.606846,53,0.9783250689506531
1640273826.571054,54,0.9802500605583191
1640273904.513208,55,0.9807000756263733
1640273982.598799,56,0.9811750650405884
1640274060.457264,57,0.9823500514030457
1640274138.404353,58,0.9829000234603882
1640274216.517273,59,0.9834000468254089
1640274294.635697,60,0.9853000640869141
1640274372.467737,61,0.985450029373169
1640274450.486393,62,0.9863250255584717
1640274528.328632,63,0.9891250729560852
1640274606.397256,64,0.9870250225067139
1640274684.485846,65,0.9884750247001648
1640274762.464243,66,0.9897000193595886
1640274840.342743,67,0.9901500344276428
1640274918.30042,68,0.9899750351905823
1640274996.424167,69,0.9911750555038452
1640275074.366638,70,0.9919500350952148
1640275152.36427,71,0.9916500449180603
1640275230.09171,72,0.9925000667572021
1640275308.081149,73,0.9928500652313232
1640275385.922253,74,0.9931500554084778
1640275463.753624,75,0.9935250282287598
1640275541.577933,76,0.9935750365257263
1640275619.577157,77,0.9942750334739685
1640275697.618036,78,0.9941750764846802
1640275775.894028,79,0.9947000741958618
1640275853.897909,80,0.9954250454902649
1640275931.926186,81,0.9954250454902649
1640276009.857977,82,0.995400071144104
1640276087.870908,83,0.995400071144104
1640276165.826344,84,0.9962250590324402
1640276243.763977,85,0.9959750175476074
1640276321.72847,86,0.9962250590324402
1640276399.615551,87,0.9968250393867493
1640276477.584152,88,0.9962500333786011
1640276555.497885,89,0.9971500635147095
1640276633.508957,90,0.9970500469207764
1640276711.449693,91,0.9969750642776489
1640276788.208918,92,0.9970250725746155
1640276864.438555,93,0.9973000288009644
1640276941.705453,94,0.9969750642776489
1640277019.757064,95,0.9971000552177429
1640277097.683524,96,0.9971250295639038
1640277175.666615,97,0.9971250295639038
1640277253.836602,98,0.9977250695228577
1640277331.776369,99,0.9970500469207764
