Wall time,Step,Value
1640269631.04424,0,0.0010000000474974513
1640269708.555641,1,0.0009997532470151782
1640269785.653672,2,0.000999013427644968
1640269863.451124,3,0.000997781055048108
1640269939.72493,4,0.0009960574097931385
1640270016.583332,5,0.0009938442381098866
1640270094.531839,6,0.0009911436354741454
1640270172.457896,7,0.0009879583958536386
1640270250.04302,8,0.0009842915460467339
1640270327.658232,9,0.0009801469277590513
1640270405.640441,10,0.0009755282662808895
1640270483.55462,11,0.0009704404510557652
1640270561.680572,12,0.0009648882551118731
1640270639.724172,13,0.000958877382799983
1640270717.554497,14,0.0009524135966785252
1640270795.500096,15,0.0009455032995902002
1640270873.336724,16,0.0009381533600389957
1640270951.213553,17,0.000930371112190187
1640271028.319503,18,0.0009221640066243708
1640271106.249234,19,0.000913540308829397
1640271184.581521,20,0.0009045085171237588
1640271262.560217,21,0.000895077595487237
1640271340.446313,22,0.0008852566825225949
1640271418.441833,23,0.000875055615324527
1640271496.567919,24,0.0008644843474030495
1640271574.628553,25,0.0008535534725524485
1640271652.530522,26,0.0008422736427746713
1640271730.33334,27,0.0008306559757329524
1640271808.159587,28,0.0008187120547518134
1640271885.870853,29,0.0008064535795710981
1640271963.775649,30,0.0007938926573842764
1640272041.673255,31,0.0007810417446307838
1640272119.36068,32,0.0007679133559577167
1640272195.766332,33,0.0007545208209194243
1640272271.906871,34,0.00011113152140751481
1640272348.092276,35,0.0007269952911883593
1640272424.437244,36,0.0007128897123038769
1640272502.321092,37,0.0006985740037634969
1640272580.417999,38,0.0006840622518211603
1640272658.34886,39,0.0006693690083920956
1640272736.353851,40,0.0006545085343532264
1640272814.334679,41,0.000639495556242764
1640272892.36561,42,0.0006243449752219021
1640272969.66537,43,0.0006090716342441738
1640273047.087903,44,8.90536030055955e-05
1640273125.008604,45,0.0005782172665931284
1640273203.083104,46,0.0005626666243188083
1640273280.948579,47,0.000547054223716259
1640273358.992179,48,0.0005313952569849789
1640273436.935343,49,7.735580584267154e-05
1640273514.828338,50,0.0004999999655410647
1640273592.678426,51,0.0004842946073040366
1640273670.621108,52,0.0004686047905124724
1640273748.60819,53,0.0004529458819888532
1640273826.57243,54,6.560001202160493e-05
1640273904.514703,55,0.0004217827518004924
1640273982.600066,56,0.00040630935109220445
1640274060.458611,57,0.00039092841325327754
1640274138.405699,58,0.0003756550722755492
1640274216.518721,59,5.4075673688203096e-05
1640274294.637027,60,0.00034549154224805534
1640274372.469061,61,0.00033063103910535574
1640274450.487736,62,0.0003159377083647996
1640274528.329965,63,0.00030142601463012397
1640274606.398628,64,4.3066545913461596e-05
1640274684.487172,65,0.00027300481451675296
1640274762.465619,66,0.0002591232187114656
1640274840.344127,67,0.00024547934299334884
1640274918.30177,68,0.00023208654602058232
1640274996.425519,69,3.284374179202132e-05
1640275074.367982,70,0.00020610741921700537
1640275152.36565,71,0.0001935465115820989
1640275230.092999,72,0.00018128800729755312
1640275308.082509,73,0.00016934407176449895
1640275385.92363,74,2.365897125855554e-05
1640275463.75497,75,0.00014644661860074848
1640275541.579301,76,0.00013551570009440184
1640275619.578503,77,0.0001249444903805852
1640275697.619349,78,0.00011474338680272922
1640275775.895446,79,1.573837289470248e-05
1640275853.899374,80,9.549155947752297e-05
1640275931.927562,81,8.645970228826627e-05
1640276009.859332,82,7.783601176925004e-05
1640276087.872248,83,6.962895713513717e-05
1640276165.8277,84,9.27700602915138e-06
1640276243.765352,85,5.4496766097145155e-05
1640276321.729863,86,4.7586501750629395e-05
1640276399.61692,87,4.1122646507574245e-05
1640276477.585486,88,3.511172690195963e-05
1640276555.499212,89,4.4339417399896774e-06
1640276633.510306,90,2.4471761207678355e-05
1640276711.451006,91,1.9853176127071492e-05
1640276788.210232,92,1.5708417777204886e-05
1640276864.439914,93,1.2041628906445112e-05
1640276941.706738,94,1.3284579836181365e-06
1640277019.758407,95,6.155818937259028e-06
1640277097.684848,96,3.942638613807503e-06
1640277175.667967,97,2.219021325799986e-06
1640277253.837939,98,9.866357686405536e-07
1640277331.777638,99,3.701001460854059e-08
