Wall time,Step,Value
1640311926.239948,0,0.0010000000474974513
1640311986.525726,1,0.0009997532470151782
1640312046.912189,2,0.000999013427644968
1640312107.08213,3,0.000997781055048108
1640312166.972479,4,0.0009960574097931385
1640312227.330322,5,0.0009938442381098866
1640312287.497517,6,0.0009911436354741454
1640312347.727035,7,0.0009879583958536386
1640312407.777619,8,0.0009842915460467339
1640312467.832725,9,0.0009801469277590513
1640312527.875268,10,0.0009755282662808895
1640312588.153025,11,0.0009704404510557652
1640312648.529896,12,0.0009648882551118731
1640312708.623104,13,0.000958877382799983
1640312768.775971,14,0.0009524135966785252
1640312829.424552,15,0.0009455032995902002
1640312890.262308,16,0.0009381533600389957
1640312950.570396,17,0.000930371112190187
1640313010.736675,18,0.0009221640066243708
1640313071.17295,19,0.000913540308829397
1640313131.485778,20,0.0009045085171237588
1640313192.021168,21,0.000895077595487237
1640313252.626208,22,0.0008852566825225949
1640313312.858699,23,0.000875055615324527
1640313373.109281,24,0.0008644843474030495
1640313433.53687,25,0.0008535534725524485
1640313494.035178,26,0.0008422736427746713
1640313554.497944,27,0.0008306559757329524
1640313614.629769,28,0.0008187120547518134
1640313674.805861,29,0.0008064535795710981
1640313735.425791,30,0.0007938926573842764
1640313795.947562,31,0.0007810417446307838
1640313856.303902,32,0.0007679133559577167
1640313916.666328,33,0.0007545208209194243
1640313977.145729,34,0.00011113152140751481
1640314037.805576,35,0.0007269952911883593
1640314098.028357,36,0.0007128897123038769
1640314158.312856,37,0.0006985740037634969
1640314218.602184,38,0.0006840622518211603
1640314278.982213,39,0.0006693690083920956
1640314339.503565,40,0.0006545085343532264
1640314399.805005,41,0.000639495556242764
1640314460.077059,42,0.0006243449752219021
1640314520.671913,43,0.0006090716342441738
1640314581.13546,44,8.90536030055955e-05
1640314641.672255,45,0.0005782172665931284
1640314702.194868,46,0.0005626666243188083
1640314762.56884,47,0.000547054223716259
1640314823.334913,48,0.0005313952569849789
1640314883.639371,49,7.735580584267154e-05
