Wall time,Step,Value
1640151174.432028,0,0.48712003231048584
1640151212.973447,1,0.6496000289916992
1640151252.83113,2,0.7104600667953491
1640151293.962686,3,0.7459800243377686
1640151334.129119,4,0.7712600231170654
1640151374.275217,5,0.7895200252532959
1640151414.880905,6,0.8019200563430786
1640151456.786986,7,0.8155600428581238
1640151498.687271,8,0.824940025806427
1640151540.446003,9,0.8325600624084473
1640151582.138357,10,0.8415400385856628
1640151622.688308,11,0.8481200337409973
1640151664.136102,12,0.8549200296401978
1640151705.730233,13,0.857460081577301
1640151747.038912,14,0.8630200624465942
1640151787.502206,15,0.8684800863265991
1640151827.762346,16,0.8713800311088562
1640151869.437911,17,0.8730400800704956
1640151911.104241,18,0.8787200450897217
1640155548.039714,19,0.8820000290870667
1640159484.056236,20,0.8852400779724121
1640159526.479203,21,0.88618004322052
1640159570.018284,22,0.8899200558662415
1640159612.220321,23,0.890980064868927
1640159654.885915,24,0.8956000804901123
1640159697.677079,25,0.8991600871086121
1640159738.987392,26,0.9004000425338745
1640159781.352751,27,0.9019200801849365
1640159823.339605,28,0.9028400778770447
1640159863.708861,29,0.9069400429725647
1640159905.986157,30,0.9083400368690491
1640159946.406681,31,0.908720076084137
1640159985.773668,32,0.9109200835227966
1640160026.669922,33,0.9136400818824768
1640160067.743059,34,0.9156600832939148
1640160109.744457,35,0.9148800373077393
1640160150.583887,36,0.9207000732421875
1640160191.098516,37,0.9188200831413269
1640160233.079297,38,0.9191400408744812
1640160274.989406,39,0.9215600490570068
1640160315.964352,40,0.9222400784492493
1640160356.912071,41,0.9413600564002991
1640160398.200852,42,0.9475800395011902
1640160438.884973,43,0.9509600400924683
1640160478.629623,44,0.9523800611495972
1640160518.11378,45,0.9518600702285767
1640160558.180416,46,0.954460084438324
1640160599.423587,47,0.9547800421714783
1640160641.4989,48,0.956480085849762
1640160683.752397,49,0.9559400677680969
1640160725.529222,50,0.9552000761032104
1640160766.752093,51,0.9562400579452515
1640160807.690853,52,0.9585800766944885
1640160846.848985,53,0.9580000638961792
1640160887.422483,54,0.9582200646400452
1640160928.495485,55,0.9584400653839111
1640160970.849389,56,0.9605600833892822
1640161011.398482,57,0.9616200923919678
1640161052.464292,58,0.9611000418663025
1640161093.201343,59,0.9628000855445862
1640161134.694008,60,0.9627200365066528
1640161176.856155,61,0.9618000388145447
1640161217.548695,62,0.9627200365066528
1640161258.128425,63,0.9627800583839417
1640161298.932068,64,0.9616200923919678
1640161339.778579,65,0.9625000357627869
1640161382.35969,66,0.9631000757217407
1640161423.118684,67,0.9627000689506531
1640161464.24077,68,0.96232008934021
1640161505.764311,69,0.9635200500488281
1640161548.333412,70,0.9620600342750549
1640161589.21172,71,0.962100088596344
1640161631.003425,72,0.9627000689506531
1640161674.143149,73,0.9612400531768799
1640161716.50363,74,0.962920069694519
1640161758.513204,75,0.962100088596344
1640161800.286611,76,0.9632400870323181
1640161841.285804,77,0.9629800915718079
1640161882.372554,78,0.9621200561523438
1640161923.592933,79,0.9630400538444519
1640161964.63568,80,0.9631800651550293
1640162004.664556,81,0.9629400372505188
1640162044.305985,82,0.9620200395584106
1640162086.51939,83,0.9636200666427612
1640162129.886601,84,0.9620200395584106
1640162170.81932,85,0.9634600877761841
1640162211.238697,86,0.9628000855445862
1640162251.722441,87,0.9624400734901428
1640162292.539095,88,0.9625400900840759
1640162332.903011,89,0.964120090007782
1640162374.326157,90,0.9627400636672974
1640162414.571998,91,0.962160050868988
1640162454.718977,92,0.9635400772094727
1640162496.153217,93,0.9630200862884521
1640162536.654127,94,0.9632400870323181
1640162577.991342,95,0.9636200666427612
1640162619.598628,96,0.9638000726699829
1640162660.781728,97,0.9626400470733643
1640162701.438968,98,0.9634400606155396
1640162743.310984,99,0.9636200666427612
