Wall time,Step,Value
1640188371.655789,0,0.000699999975040555
1640188403.945345,1,0.000699999975040555
1640188435.980303,2,0.000699999975040555
1640188468.854843,3,0.000699999975040555
1640188501.260113,4,0.000699999975040555
1640188533.448808,5,0.000699999975040555
1640188565.326553,6,0.000699999975040555
1640188597.163313,7,0.000699999975040555
1640188629.223944,8,0.000699999975040555
1640188661.093894,9,0.000699999975040555
1640188693.145947,10,0.000699999975040555
1640188725.539397,11,0.000699999975040555
1640188757.499618,12,0.000699999975040555
1640188789.219518,13,0.000699999975040555
1640188821.644869,14,0.000699999975040555
1640188854.192994,15,0.000699999975040555
1640188886.549487,16,0.000699999975040555
1640188918.426544,17,0.000699999975040555
1640188950.909256,18,0.000699999975040555
1640188983.326696,19,0.000699999975040555
1640189015.214603,20,0.000699999975040555
1640189047.393315,21,0.000699999975040555
1640189079.899318,22,0.000699999975040555
1640189112.225981,23,0.000699999975040555
1640189144.37479,24,0.000699999975040555
1640189176.470688,25,0.000699999975040555
1640189208.778055,26,0.000699999975040555
1640189240.30612,27,0.000699999975040555
1640189272.200107,28,0.000699999975040555
1640189304.054947,29,0.000699999975040555
1640189336.868245,30,0.000699999975040555
1640189368.909918,31,0.0002800000074785203
1640189401.797294,32,0.0002800000074785203
1640189434.294829,33,0.0002800000074785203
1640189466.518995,34,0.0002800000074785203
1640189499.108306,35,0.0002800000074785203
1640189531.256912,36,0.0002800000074785203
1640189563.931646,37,0.0002800000074785203
1640189596.705321,38,0.0002800000074785203
1640189628.662633,39,0.0002800000074785203
1640189660.85325,40,2.8000000384054147e-05
1640189693.322121,41,0.0002800000074785203
1640189725.096613,42,0.0002800000074785203
1640189757.236569,43,0.0002800000074785203
1640189788.774986,44,0.0002800000074785203
1640189820.413246,45,0.0002800000074785203
1640189851.601386,46,0.0002800000074785203
1640189883.782171,47,2.8000000384054147e-05
1640189915.267115,48,0.0002800000074785203
1640189946.890632,49,0.0002800000074785203
1640189978.657431,50,0.0002800000074785203
1640190010.005501,51,2.099999983329326e-05
1640190041.48717,52,2.099999983329326e-05
1640190072.608176,53,2.099999983329326e-05
1640190104.216452,54,2.099999983329326e-05
1640190136.475162,55,2.099999983329326e-05
1640190168.816434,56,2.099999983329326e-05
1640190200.892174,57,2.099999983329326e-05
1640190232.387637,58,2.099999983329326e-05
1640190264.14856,59,2.099999983329326e-05
1640190296.298095,60,2.099999983329326e-05
1640190327.752791,61,2.099999983329326e-05
1640190359.247121,62,2.100000074278796e-06
1640190390.929665,63,2.099999983329326e-05
1640190422.585699,64,2.099999983329326e-05
1640190454.696073,65,2.099999983329326e-05
1640190486.372239,66,1.3999999737279722e-06
1640190518.580505,67,1.3999999737279722e-06
1640190550.216513,68,1.3999999737279722e-06
1640190582.361614,69,1.3999999737279722e-06
1640190614.476119,70,1.3999999737279722e-06
1640190646.449416,71,1.3999999737279722e-06
1640190678.293351,72,4.999999987376214e-07
1640190710.341381,73,1.3999999737279722e-06
1640190742.562979,74,1.3999999737279722e-06
1640190774.36899,75,1.3999999737279722e-06
1640190806.700294,76,1.3999999737279722e-06
1640190839.141019,77,4.999999987376214e-07
1640190871.818657,78,1.3999999737279722e-06
1640190903.9493,79,1.3999999737279722e-06
1640190935.820418,80,1.3999999737279722e-06
1640190967.966375,81,3.4999999343199306e-07
1640191000.050671,82,3.4999999343199306e-07
1640191032.066308,83,3.4999999343199306e-07
1640191064.399668,84,3.4999999343199306e-07
1640191096.219852,85,3.4999999343199306e-07
1640191128.927545,86,3.4999999343199306e-07
1640191161.567138,87,3.4999999343199306e-07
1640191193.956489,88,3.4999999343199306e-07
1640191226.385849,89,3.4999999343199306e-07
1640191258.63762,90,3.4999999343199306e-07
1640191290.866245,91,1.3999999737279722e-07
1640191323.441741,92,1.3999999737279722e-07
1640191356.103554,93,1.3999999737279722e-07
1640191388.640636,94,1.3999999737279722e-07
1640191421.348558,95,1.3999999737279722e-07
1640191454.749582,96,1.3999999737279722e-07
1640191488.000262,97,1.3999999737279722e-07
1640191520.867499,98,1.3999999737279722e-07
1640191553.539701,99,1.3999999737279722e-07
